Dwelling ID,Device(HHP/mHP+capacity),Tariff Type,Weather(mild/extreme),Peak Electricity Consumption (Feb 11) 1600-1900,Total Electricity Consumption (Feb10-12),Total gas Consumption (Feb10-12),R(K/W),C(J/K),g(m^2)
EOH2852,mHP 7 kW,Time-of-use,mild,1.978,116.967,0.0,0.0028029025091522,49337733.016048364,1.005073715509846e-06
EOH2868,mHP 7 kW,Time-of-use,mild,0.0,42.975,0.0,0.0044350005001755,187862743.7440644,29.99999999615575
EOH2873,mHP 7 kW,Time-of-use,mild,0.0,43.311,0.0,0.0068058213236852,70093116.2711398,1.0005440428477695e-06
EOH2887,mHP 7 kW,Time-of-use,mild,0.0,59.474,0.0,0.0038279254047217,52940588.26192884,24.866750130685
EOH2888,mHP 7 kW,Time-of-use,mild,0.0,40.104,0.0,0.0077765582493699,35838617.55488079,1.0082086037698315e-06
EOH2892,mHP 7 kW,Time-of-use,mild,0.0,50.906,0.0,0.0058674758635675,53772382.98090956,2.841975151080784
EOH2897,mHP 7 kW,Time-of-use,mild,0.0,34.42,0.0,0.0083251542633576,13289168.676347982,2.745300930153416
EOH2919,mHP 7 kW,Time-of-use,mild,0.0,56.109,0.0,0.0054381374624084,23295662.527942862,3.54524195782888
EOH2922,mHP 7 kW,Time-of-use,mild,0.0,31.313,0.0,0.0049208970090525,190716446.1935534,29.999999997818367
EOH2931,mHP 7 kW,Time-of-use,mild,0.0,29.235,0.0,0.0098886539147108,21963397.81596828,2.7190218014703293
EOH2933,mHP 7 kW,Time-of-use,mild,0.0,51.144,0.0,0.0058848577440438,30160494.028682545,3.8088377499551656
EOH2934,mHP 7 kW,Time-of-use,mild,0.0,39.589,0.0,0.0061926664806786,30352878.75673513,11.575187989805473
EOH2945,mHP 7 kW,Time-of-use,mild,0.0,71.073,0.0,0.003917471346821,70612917.32638511,11.019192052274034
EOH2951,mHP 7 kW,Time-of-use,mild,0.0,86.591,0.0,0.0033520318518797,40183932.56345253,9.955234479518673
EOH2953,mHP 7 kW,Time-of-use,mild,0.0,81.232,0.0,0.003828980070922,104341584.46474274,3.430073767995186
EOH2956,mHP 7 kW,Time-of-use,mild,0.0,63.01,0.0,0.0033521772644247,85897320.4358095,29.999999996139508
EOH2962,mHP 7 kW,Time-of-use,mild,0.0,96.568,0.0,0.0033850379987344,47968483.00811927,0.2936992834259143
EOH2963,mHP 7 kW,Time-of-use,mild,0.0,72.191,0.0,0.0045415840660626,21624500.853185963,0.079886978627646
EOH2980,mHP 7 kW,Time-of-use,mild,0.0,0.0,0.0,0.0079038734677123,178595309.63242763,29.99999988601429
EOH2982,mHP 7 kW,Time-of-use,mild,0.0,85.607,0.0,0.0038211606146178,39232803.10239901,1.0003257620642494e-06
EOH2988,mHP 7 kW,Time-of-use,mild,0.0,27.382,0.0,0.0115530118136352,18099702.15294128,0.2113966327254322
EOH2991,mHP 7 kW,Time-of-use,mild,0.0,47.745,0.0,0.0064900271787707,41421021.36562768,1.074099024883305e-06
EOH2994,mHP 7 kW,Time-of-use,mild,0.0,38.947,0.0,0.0080274787545293,101452578.79649146,1.0002919027147802e-06
EOH2997,mHP 7 kW,Time-of-use,mild,0.0,92.85,0.0,0.0025985815394857,121181811.95162408,29.999999989873743
EOH3000,mHP 7 kW,Time-of-use,mild,0.0,72.392,0.0,0.0043488238946372,31712353.62791991,2.4616722693797595
EOH3001,mHP 7 kW,Time-of-use,mild,0.0,46.594,0.0,0.0063479996350735,68931069.12699069,0.6523220579080884
EOH3014,mHP 7 kW,Time-of-use,mild,0.0,33.348,0.0,0.0089282014528898,17606655.47567257,1.7451867572288853
EOH3016,mHP 7 kW,Time-of-use,mild,0.0,53.251,0.0,0.0055085445973742,49788419.65861657,5.419775814884683
EOH3017,mHP 7 kW,Time-of-use,mild,0.0,42.024,0.0,0.0070066545983815,25520585.3711935,2.2355006953731293
EOH3021,mHP 7 kW,Time-of-use,mild,0.0,95.572,0.0,0.0031650211764954,65404038.60095751,7.076968775600256
EOH3030,mHP 7 kW,Time-of-use,mild,0.0,81.34,0.0,0.003419507095701,128149574.90086968,12.726500335703909
EOH3033,mHP 7 kW,Time-of-use,mild,0.0,60.428,0.0,0.0053095054594455,78067017.8480176,1.344079381464503
EOH3040,mHP 7 kW,Time-of-use,mild,0.0,79.228,0.0,0.0037379317933509,31848191.72033861,7.40597475944121
EOH3045,mHP 7 kW,Time-of-use,mild,0.0,33.777,0.0,0.009383081128487,50187930.82602424,1.00014574880586e-06
EOH3048,mHP 7 kW,Time-of-use,mild,0.0,21.743,0.0,0.0145068020338341,93664955.91508213,1.0002044048923698e-06
EOH3055,mHP 7 kW,Time-of-use,mild,0.0,38.643,0.0,0.008150415436819,22933427.785918817,1.0196306663778938e-06
EOH3062,mHP 7 kW,Time-of-use,mild,0.0,44.147,0.0,0.006486155320732,28308227.92482762,4.241861205635483
EOH3082,mHP 7 kW,Time-of-use,mild,0.0,50.446,0.0,0.0062845310758794,37691036.23544344,1.000195792310274e-06
EOH3086,mHP 7 kW,Time-of-use,mild,0.0,47.618,0.0,0.0057665752937773,39497426.40661314,7.228326257219175
EOH3089,mHP 7 kW,Time-of-use,mild,1.044,109.935,0.0,0.0029592149793532,80348693.26441523,1.000249612522608e-06
EOH3095,mHP 7 kW,Time-of-use,mild,0.0,110.273,0.0,0.0022862505345123,197673067.26021972,22.32334649970309
EOH3097,mHP 7 kW,Time-of-use,mild,0.0,86.141,0.0,0.0037493192752761,75325545.94529222,0.7041447845393165
EOH3107,mHP 7 kW,Time-of-use,mild,0.0,87.642,0.0,0.0036105092628558,72071823.89092192,2.4235080979151133
EOH3116,mHP 7 kW,Time-of-use,mild,0.0,36.247,0.0,0.0086924765915886,26312231.639227662,1.0144903815420402e-06
EOH3120,mHP 7 kW,Time-of-use,mild,0.0,66.857,0.0,0.004370083807397,54891563.43287012,7.100986933743106
EOH3122,mHP 7 kW,Time-of-use,mild,0.0,78.638,0.0,0.0041405264598568,39485800.04181951,0.180687869736487
EOH3128,mHP 7 kW,Time-of-use,mild,0.0,78.015,0.0,0.0040002219642527,20146299.895210344,3.5976156363945755
EOH3138,mHP 7 kW,Time-of-use,mild,0.0,44.657,0.0,0.0061502958460703,35535698.07291883,6.977658070739116
EOH3143,mHP 7 kW,Time-of-use,mild,0.0,25.114,0.0,0.0081002363892741,21830145.4572493,12.728704688602512
EOH3148,mHP 7 kW,Time-of-use,mild,0.0,68.01,0.0,0.004664999689931,38472670.40001366,1.8803445314919665
EOH3151,mHP 7 kW,Time-of-use,mild,0.0,38.822,0.0,0.0069343249700564,15110414.490556808,5.245113797519795
EOH3158,mHP 7 kW,Time-of-use,mild,0.0,101.479,0.0,0.0032165367590406,120026188.10869405,1.0000118177512282e-06
EOH3166,mHP 7 kW,Time-of-use,mild,0.0,109.499,0.0,0.0028162705287721,29317144.921309303,9.210943046337285
EOH3167,mHP 7 kW,Time-of-use,mild,0.0,64.893,0.0,0.0046552127056178,54184492.48600544,4.81667667076127
EOH3176,mHP 7 kW,Time-of-use,mild,0.0,66.682,0.0,0.0049228586144993,29097665.051745445,1.0005395944783644e-06
EOH3177,mHP 7 kW,Time-of-use,mild,0.0,92.786,0.0,0.0030330720690845,208618960.64223543,11.752016216544591
EOH3183,mHP 7 kW,Time-of-use,mild,0.0,22.798,0.0,0.0123922475588486,24106926.77936399,2.8696697319215936
EOH3186,mHP 7 kW,Time-of-use,mild,2.043,116.148,0.0,0.0026720723374509,97164779.63539574,1.3659011149169733
EOH3188,mHP 7 kW,Time-of-use,mild,0.0,53.616,0.0,0.0053839161265057,18842674.89530057,5.504478896055309
EOH3196,mHP 7 kW,Time-of-use,mild,0.0,58.964,0.0,0.0050048796249437,27786996.47416517,7.022168726264721
EOH3204,mHP 7 kW,Time-of-use,mild,0.0,77.455,0.0,0.0039243790717049,56512513.19744103,5.058273719997405
EOH0003,mHP 7 kW,Time-of-use,extreme,0.0,43.052,0.0,0.0075481727942352,40919537.22155187,13.439899501960063
EOH0014,mHP 7 kW,Time-of-use,extreme,0.0,66.814,0.0,0.0064394423116764,18186501.93069228,0.249881312705493
EOH0018,mHP 7 kW,Time-of-use,extreme,0.0,80.167,0.0,0.0052119465925656,22677365.053361323,2.2881064157932443
EOH0021,mHP 7 kW,Time-of-use,extreme,0.0,100.648,0.0,0.0042683053906745,91300424.44482107,1.0000955961084074e-06
EOH0025,mHP 7 kW,Time-of-use,extreme,0.0,24.864,0.0,0.0170657734162636,34220796.79393737,1.0006152239505531e-06
EOH0026,mHP 7 kW,Time-of-use,extreme,0.0,84.69,0.0,0.005071009913081,47646063.00480843,1.0021775626582872e-06
EOH0027,mHP 7 kW,Time-of-use,extreme,0.0,71.405,0.0,0.0060103734684145,41120466.0694096,1.000011903023971e-06
EOH0031,mHP 7 kW,Time-of-use,extreme,0.0,85.782,0.0,0.004958209368028,148959168.64413187,0.5205477658157518
EOH0033,mHP 7 kW,Time-of-use,extreme,0.0,101.013,0.0,0.003825953570726,32421906.394511152,11.223350691121654
EOH0038,mHP 7 kW,Time-of-use,extreme,0.0,51.0,0.0,0.0059343200145918,238594435.08726072,11.944598680748246
EOH0043,mHP 7 kW,Time-of-use,extreme,0.0,96.593,0.0,0.0044799323553269,32975228.13416697,1.000742514932405e-06
EOH0047,mHP 7 kW,Time-of-use,extreme,0.689,120.717,0.0,0.0032829212592816,68140307.7053986,7.556107679045704
EOH0048,mHP 7 kW,Time-of-use,extreme,0.0,66.607,0.0,0.0058442802526198,38649540.01070935,6.220221708964809
EOH0063,mHP 7 kW,Time-of-use,extreme,0.0,42.008,0.0,0.0097699708942495,33475641.67061139,1.0041739498291418e-06
EOH0065,mHP 7 kW,Time-of-use,extreme,0.0,53.514,0.0,0.0079883755677829,37025688.30917975,1.001100273409355e-06
EOH0066,mHP 7 kW,Time-of-use,extreme,0.0,67.674,0.0,0.0058353980123242,54005412.040207945,5.301471678317495
EOH0067,mHP 7 kW,Time-of-use,extreme,0.0,40.827,0.0,0.0101039145446718,21538954.213134307,1.0000555502838396e-06
EOH0069,mHP 7 kW,Time-of-use,extreme,0.0,85.779,0.0,0.004919876763262,100691010.893368,1.1989577171652064
EOH0073,mHP 7 kW,Time-of-use,extreme,0.0,93.86,0.0,0.0043124210396602,42654702.60589152,5.4860240113550285
EOH0075,mHP 7 kW,Time-of-use,extreme,0.0,41.18,0.0,0.0100040915750112,24035870.17020053,1.0001001299660414e-06
EOH0079,mHP 7 kW,Time-of-use,extreme,0.0,78.272,0.0,0.0054680875306251,47013294.59744448,0.1581316965202175
EOH0082,mHP 7 kW,Time-of-use,extreme,0.615,103.988,0.0,0.0038392970637075,15071675.466388129,8.215712287993622
EOH0094,mHP 7 kW,Time-of-use,extreme,0.365,112.315,0.0,0.0037253953221537,47484135.71848264,3.5797227372287246
EOH0102,mHP 7 kW,Time-of-use,extreme,0.0,79.408,0.0,0.0054044947441644,43664636.34911576,1.0007008018594884e-06
EOH0105,mHP 7 kW,Time-of-use,extreme,0.0,82.634,0.0,0.0050896626655237,52562942.79052511,1.5241652178734464
EOH0107,mHP 7 kW,Time-of-use,extreme,0.0,66.522,0.0,0.0064538597744434,44071428.9084319,1.000259393546631e-06
EOH0121,mHP 7 kW,Time-of-use,extreme,0.0,56.778,0.0,0.0064238801270344,38605643.711444914,9.729621935203458
EOH0126,mHP 7 kW,Time-of-use,extreme,0.0,57.532,0.0,0.006663243550914,20650169.81163496,6.776990288555568
EOH0132,mHP 7 kW,Time-of-use,extreme,0.0,74.928,0.0,0.0055929556296863,50543489.63949615,1.56615434898233
EOH0144,mHP 7 kW,Time-of-use,extreme,0.0,33.607,0.0,0.0116095776999444,14076799.141877752,1.988119870834928
EOH0159,mHP 7 kW,Time-of-use,extreme,0.0,65.898,0.0,0.0058044981665213,69993423.80450253,7.279598599863007
EOH0166,mHP 7 kW,Time-of-use,extreme,0.0,67.715,0.0,0.0063287761277723,71002036.44126587,1.0011933383108524e-06
EOH0174,mHP 7 kW,Time-of-use,extreme,0.0,90.242,0.0,0.0044776073830866,67184395.80382225,5.150489175833156
EOH0177,mHP 7 kW,Time-of-use,extreme,0.0,84.677,0.0,0.0050286196639995,168942384.15255257,1.0063663080067017e-06
EOH0184,mHP 7 kW,Time-of-use,extreme,0.0,27.095,0.0,0.0101167598484148,73551700.94144517,12.89618320988265
EOH0185,mHP 7 kW,Time-of-use,extreme,0.0,50.241,0.0,0.0084029985702487,27205725.61055793,1.0010798170641676e-06
EOH0200,mHP 7 kW,Time-of-use,extreme,0.0,56.951,0.0,0.0072432079011423,39407554.303105205,3.255967467273289
EOH0201,mHP 7 kW,Time-of-use,extreme,0.0,53.222,0.0,0.0074048308952958,17798594.142502557,3.5426866978316816
EOH0204,mHP 7 kW,Time-of-use,extreme,0.0,74.577,0.0,0.0049123032878493,46237590.11008706,11.652490241576867
EOH0218,mHP 7 kW,Time-of-use,extreme,0.0,75.224,0.0,0.0056980343188189,55416863.05225457,1.0072161501738114e-06
EOH0222,mHP 7 kW,Time-of-use,extreme,0.0,54.815,0.0,0.0072157345643695,15174554.530549608,3.016396618165248
EOH0226,mHP 7 kW,Time-of-use,extreme,0.0,59.784,0.0,0.0067883647607448,35985950.76324489,3.415279530230162
EOH0227,mHP 7 kW,Time-of-use,extreme,0.0,97.934,0.0,0.0043122825017492,25981134.667334024,2.541394983660319
EOH0231,mHP 7 kW,Time-of-use,extreme,0.0,60.338,0.0,0.0058650746399756,163921009.81183007,6.192789359276109
EOH0233,mHP 7 kW,Time-of-use,extreme,0.0,92.045,0.0,0.004700065252843,28143780.873904563,1.0003648643308915e-06
EOH0238,mHP 7 kW,Time-of-use,extreme,0.0,51.0,0.0,0.0050514464515221,122949765.70188834,29.99999999278397
EOH0240,mHP 7 kW,Time-of-use,extreme,0.0,94.335,0.0,0.0045567237724542,61829606.67755748,1.005627532341684e-06
EOH0244,mHP 7 kW,Time-of-use,extreme,0.0,85.274,0.0,0.0049703937528088,46212493.250532046,1.0491066118562815
EOH0245,mHP 7 kW,Time-of-use,extreme,0.0,52.439,0.0,0.0073857748709736,21826327.196307626,5.22794773573167
EOH0248,mHP 7 kW,Time-of-use,extreme,0.0,70.549,0.0,0.0059492759387812,56037794.3018795,1.37634343720707
EOH0254,mHP 7 kW,Time-of-use,extreme,0.0,35.177,0.0,0.0107788661919266,23944697.865200445,2.946203484920602
EOH0256,mHP 7 kW,Time-of-use,extreme,0.0,35.334,0.0,0.0101243492249586,100278546.3320949,5.154624777910998
EOH0258,mHP 7 kW,Time-of-use,extreme,0.0,60.264,0.0,0.0065166540093639,20784709.67758609,5.57605122857841
EOH0276,mHP 7 kW,Time-of-use,extreme,0.0,58.296,0.0,0.0070333896200084,39443740.19648615,3.1413623808895834
EOH0277,mHP 9 kW,Time-of-use,extreme,0.927,169.315,0.0,0.0022550285340648,176450895.73973802,16.255011194876108
EOH0279,mHP 7 kW,Time-of-use,extreme,0.0,85.551,0.0,0.0046586711440233,46364824.663355365,6.066492898103431
EOH0283,mHP 7 kW,Time-of-use,extreme,0.0,104.474,0.0,0.0041055570429433,171917743.6885799,1.0017151441655354e-06
EOH0286,mHP 7 kW,Time-of-use,extreme,0.0,89.298,0.0,0.0048405565469052,26881694.49544656,1.000028377899376e-06
EOH0290,mHP 7 kW,Time-of-use,extreme,0.0,77.335,0.0,0.0050404191951438,26932753.936245088,7.21450854371059
EOH0295,mHP 7 kW,Time-of-use,extreme,0.0,34.891,0.0,0.0101566822150147,13039035.064543366,4.961109817036505
EOH0310,mHP 7 kW,Time-of-use,extreme,0.0,55.968,0.0,0.0075922060766859,67961458.40523162,1.001778673986953e-06
EOH0311,mHP 7 kW,Time-of-use,extreme,0.0,88.157,0.0,0.004907054041422,24218450.45538129,1.0005968192193095e-06
EOH0315,mHP 7 kW,Time-of-use,extreme,0.0,37.598,0.0,0.0107078876449519,17917374.467504706,1.0609063787725233
EOH0322,mHP 7 kW,Time-of-use,extreme,0.0,62.657,0.0,0.0065618390581445,28775548.39962674,2.7600315071568167
EOH0324,mHP 7 kW,Time-of-use,extreme,0.0,48.81,0.0,0.0082516235378234,69132089.03844078,1.0008075082289976e-06
EOH0332,mHP 7 kW,Time-of-use,extreme,0.0,27.457,0.0,0.0139831466501654,9812892.272047274,2.112624955996687
EOH0335,mHP 7 kW,Time-of-use,extreme,0.0,70.048,0.0,0.0052572321670443,79664541.80345312,10.519022665451748
EOH0351,mHP 7 kW,Time-of-use,extreme,2.104,128.888,0.0,0.0031090567917091,117127576.46757036,6.339490537994123
EOH0354,mHP 7 kW,Time-of-use,extreme,0.0,48.433,0.0,0.007640619304962,38587258.80883751,6.596331680846816
EOH0355,mHP 7 kW,Time-of-use,extreme,0.0,88.401,0.0,0.0049025203499644,21679451.73125,1.0023329785760871e-06
EOH0358,mHP 7 kW,Time-of-use,extreme,0.0,46.746,0.0,0.0083493041632988,101579891.15713304,1.0000446380706704e-06
EOH0368,mHP 7 kW,Time-of-use,extreme,0.0,44.089,0.0,0.0091423250816485,87885347.70163918,1.0009400630423872e-06
EOH0379,mHP 7 kW,Time-of-use,extreme,0.0,84.259,0.0,0.0048976822288653,31467155.48416053,3.2857826788623425
EOH0380,mHP 7 kW,Time-of-use,extreme,0.0,98.604,0.0,0.0040246095261943,26762095.63697207,8.346272967102234
EOH0388,mHP 7 kW,Time-of-use,extreme,0.0,51.95,0.0,0.0078007506685393,89090725.47492751,1.0024285991886404e-06
EOH0391,mHP 7 kW,Time-of-use,extreme,0.0,49.823,0.0,0.0080941678699504,12627092.325552236,0.848268931832301
EOH0443,mHP 7 kW,Time-of-use,extreme,0.0,24.648,0.0,0.0152468781854895,16473912.108737623,2.802954276758614
EOH0450,mHP 7 kW,Time-of-use,extreme,0.0,66.308,0.0,0.0064795720935506,38316895.8807864,1.0034955216918148e-06
EOH0464,mHP 7 kW,Time-of-use,extreme,0.0,72.027,0.0,0.0054767288062195,69225133.77716263,5.676991606165262
EOH0465,mHP 7 kW,Time-of-use,extreme,0.0,96.578,0.0,0.0044843223698451,31124117.03088508,1.0016682384895995e-06
EOH0467,mHP 7 kW,Time-of-use,extreme,0.0,25.865,0.0,0.0160478242846072,9229476.35218578,1.0001606759990656e-06
EOH0470,mHP 7 kW,Time-of-use,extreme,0.0,65.232,0.0,0.0043761087913676,207138033.4157861,22.150104701938023
EOH0487,mHP 7 kW,Time-of-use,extreme,0.0,51.0,0.0,0.0050005222037632,117180363.84583926,29.99999999850069
EOH0490,mHP 8.5 kW,Time-of-use,extreme,0.0,142.235,0.0,0.0025294287997537,62505143.39394148,27.453691592055176
EOH0494,mHP 7 kW,Time-of-use,extreme,0.0,21.251,0.0,0.0162675063116833,62675028.92636734,4.607384163578934
EOH0495,mHP 7 kW,Time-of-use,extreme,1.233,129.753,0.0,0.0030598056230848,104601839.98598003,9.09906241391165
EOH0505,mHP 7 kW,Time-of-use,extreme,0.0,67.67,0.0,0.0053555710489565,42194035.049765125,11.351424606736671
EOH0516,mHP 7 kW,Time-of-use,extreme,0.0,88.272,0.0,0.0048609312762617,68312155.26845944,1.003564264087118e-06
EOH0517,mHP 7 kW,Time-of-use,extreme,0.0,34.321,0.0,0.010798580875338,80888438.53086482,3.727746864839069
EOH0524,mHP 7 kW,Time-of-use,extreme,0.0,42.946,0.0,0.0094576873653407,28691497.976681665,0.7811219738715838
EOH0525,mHP 7 kW,Time-of-use,extreme,0.0,68.499,0.0,0.0061043645498422,24113760.146825843,1.8208901273752416
EOH0530,mHP 7 kW,Time-of-use,extreme,0.0,100.149,0.0,0.0037258772917614,73375299.99904533,14.155743557299724
EOH0534,mHP 7 kW,Time-of-use,extreme,0.0,123.935,0.0,0.0028759457477216,194929896.58451605,16.639920792914445
EOH0539,mHP 7 kW,Time-of-use,extreme,0.0,45.793,0.0,0.0080320701220029,69272814.15347712,6.989622243373481
EOH0546,mHP 7 kW,Time-of-use,extreme,0.0,65.673,0.0,0.0051962875435327,122249108.60842398,12.678438051053098
EOH0559,mHP 7 kW,Time-of-use,extreme,0.0,25.347,0.0,0.0162385607334871,15682760.460007029,0.5320976733916729
EOH0565,mHP 7 kW,Time-of-use,extreme,0.0,104.426,0.0,0.0039929215522858,81609442.8399781,3.045903514613705
EOH0567,mHP 7 kW,Time-of-use,extreme,0.0,83.499,0.0,0.004946027349057,94753235.0963078,2.866226059913584
EOH0570,mHP 7 kW,Time-of-use,extreme,0.0,45.752,0.0,0.0089266672822394,32169475.677869845,1.0001987725106831e-06
EOH0571,mHP 7 kW,Time-of-use,extreme,0.0,62.313,0.0,0.0046397316275653,204031406.3595179,19.5083455925175
EOH0575,mHP 7 kW,Time-of-use,extreme,0.0,71.522,0.0,0.0057043700916753,52373660.7811647,3.3071033080203245
EOH0576,mHP 7 kW,Time-of-use,extreme,0.0,21.909,0.0,0.0166310846798986,24166372.08646543,3.3222989653454262
EOH0577,mHP 7 kW,Time-of-use,extreme,0.0,63.369,0.0,0.0058114489836193,30885297.340018656,9.635982154329698
EOH0578,mHP 7 kW,Time-of-use,extreme,0.0,55.916,0.0,0.0077433469705816,38038058.05197397,1.0016138762019185e-06
EOH0582,mHP 7 kW,Time-of-use,extreme,0.0,59.786,0.0,0.0068300439576336,24779531.710060906,3.2445640980674533
EOH0603,mHP 7 kW,Time-of-use,extreme,0.0,98.661,0.0,0.0043535895997091,85407234.7627014,1.0016777262797616e-06
EOH0616,mHP 10 kW,Time-of-use,extreme,6.23,188.22,0.0,0.002238260648859,136395203.82131934,1.0045752168179267e-06
EOH0618,mHP 7 kW,Time-of-use,extreme,0.0,98.314,0.0,0.0043796355766706,56963795.62525564,1.003366257359371e-06
EOH0630,mHP 7 kW,Time-of-use,extreme,0.0,56.675,0.0,0.0076816953431791,35994913.07533688,1.0009310029569677e-06
EOH0643,mHP 7 kW,Time-of-use,extreme,0.0,64.904,0.0,0.0063084928120257,18315061.07152043,3.18060468844347
EOH0645,mHP 7 kW,Time-of-use,extreme,0.0,59.874,0.0,0.0059926458641268,68410730.56762114,9.932297155193083
EOH0648,mHP 7 kW,Time-of-use,extreme,0.0,109.6,0.0,0.0035804416671317,73943949.33759406,10.282706694629026
EOH0651,mHP 7 kW,Time-of-use,extreme,0.0,81.215,0.0,0.0037976731230041,53631532.48872591,29.999999895561512
EOH0652,mHP 7 kW,Time-of-use,extreme,0.0,90.052,0.0,0.004565720599784,112771038.5955604,3.506045798378614
EOH0653,mHP 7 kW,Time-of-use,extreme,0.0,27.57,0.0,0.0153606904307347,27228835.03336125,1.0001566774609802e-06
EOH0655,mHP 7 kW,Time-of-use,extreme,0.0,58.78,0.0,0.0054860440321134,139945643.4747731,12.838542053577743
EOH0663,mHP 7 kW,Time-of-use,extreme,0.0,54.84,0.0,0.0076700209637859,16932493.464265894,1.0000216751563273e-06
EOH0667,mHP 17 kW,Time-of-use,extreme,0.0,290.674,0.0,0.0013553343948209,77914590.3912302,29.9999999973202
EOH0668,mHP 7 kW,Time-of-use,extreme,0.0,98.497,0.0,0.0043743485794485,52931126.20542581,1.0011290813155922e-06
EOH0669,mHP 7 kW,Time-of-use,extreme,0.0,85.63,0.0,0.0050171690334775,28192342.590722032,0.2895276339022765
EOH0683,mHP 7.5 kW,Time-of-use,extreme,1.704,138.203,0.0,0.0028853776753854,50425877.50689952,8.895736468565667
EOH0687,mHP 7 kW,Time-of-use,extreme,0.0,72.206,0.0,0.0059568052415552,27185522.03799993,1.0007018695150097e-06
EOH0690,mHP 7 kW,Time-of-use,extreme,0.0,86.82,0.0,0.0041569519371898,70617531.16329417,15.062291648038116
EOH0697,mHP 7 kW,Time-of-use,extreme,0.0,58.176,0.0,0.0069815541705493,117559946.68480933,1.0021173474182304e-06
EOH0699,mHP 7 kW,Time-of-use,extreme,0.0,58.964,0.0,0.0067011795598252,11627786.186552132,2.783307332946187
EOH0702,mHP 7 kW,Time-of-use,extreme,0.0,57.032,0.0,0.0071197989064387,88357225.65923177,1.6320090187102947
EOH0728,mHP 7 kW,Time-of-use,extreme,0.0,93.605,0.0,0.0034033205642317,101577322.3519494,29.99999999893656
EOH0732,mHP 7 kW,Time-of-use,extreme,0.0,83.16,0.0,0.0044805821203023,55266732.26260284,11.548185341114747
EOH0737,mHP 7 kW,Time-of-use,extreme,0.0,77.532,0.0,0.0051744060579913,39380951.616615705,4.927220035237754
EOH0745,mHP 7 kW,Time-of-use,extreme,0.0,81.437,0.0,0.0051591972693953,15165364.703988686,1.902276857243654
EOH0746,mHP 7 kW,Time-of-use,extreme,0.0,28.158,0.0,0.0131903795168077,19843600.51776418,3.5420575051331147
EOH0749,mHP 7 kW,Time-of-use,extreme,0.0,96.623,0.0,0.0044322210482481,203988700.1069644,1.0005142296170754e-06
EOH0764,mHP 7 kW,Time-of-use,extreme,0.0,65.007,0.0,0.0065286235920648,88977450.81428744,0.4033841334215728
EOH0766,mHP 7 kW,Time-of-use,extreme,0.0,55.815,0.0,0.007721072337142,24730231.834031377,1.0199539955351352e-06
EOH0769,mHP 7 kW,Time-of-use,extreme,0.0,98.38,0.0,0.0043730376134696,36794328.01698725,0.4632511008612851
EOH0788,mHP 7 kW,Time-of-use,extreme,0.0,57.993,0.0,0.0068046088827414,59142876.50974536,4.647488447512791
EOH0789,mHP 7.5 kW,Time-of-use,extreme,4.428,138.933,0.0,0.0030203190678801,123723448.19030294,1.0001770354880926e-06
EOH0791,mHP 7 kW,Time-of-use,extreme,0.0,84.471,0.0,0.0050619516339547,127684049.17077102,0.1073969831412292
EOH0793,mHP 7 kW,Time-of-use,extreme,0.0,63.874,0.0,0.0066906256303578,43127849.246370815,0.34877924769285
EOH0808,mHP 7 kW,Time-of-use,extreme,0.0,45.97,0.0,0.0082151886062715,14959720.30672107,4.536721996027406
EOH0810,mHP 7 kW,Time-of-use,extreme,0.0,97.915,0.0,0.0039093742875844,41442735.93478372,11.386320762610552
